0 receivedTextFrom 3 1669396695.657158
3 sentTextTo 0 1669396695.674335
0 receivedTextFrom 3 1669396695.676392
3 sentTextTo 0 1669396695.695298
0 receivedTextFrom 3 1669396695.697147
3 sentTextTo 3 1669396695.71766
3 receivedTextFrom 3 1669396695.719467
3 sentTextTo 3 1669396695.740542
3 receivedTextFrom 3 1669396695.742225
3 sentTextTo 3 1669396695.763015
3 receivedTextFrom 3 1669396695.764698
4 sentTextTo 2 1669396695.786726
2 receivedTextFrom 4 1669396695.788665
4 sentTextTo 2 1669396695.807854
2 receivedTextFrom 4 1669396695.810204
4 sentTextTo 2 1669396695.829054
2 receivedTextFrom 4 1669396695.830907
3 sentTextTo 4 1669396695.851021
4 receivedTextFrom 3 1669396695.853345
3 sentTextTo 4 1669396695.872421
4 receivedTextFrom 3 1669396695.874309
3 sentTextTo 4 1669396695.893532
4 receivedTextFrom 3 1669396695.895655
0 sentTextTo 3 1669396695.91599
3 receivedTextFrom 0 1669396695.917947
0 sentTextTo 3 1669396695.936936
3 receivedTextFrom 0 1669396695.938752
0 sentTextTo 3 1669396695.958675
3 receivedTextFrom 0 1669396695.96074
0 sentTextTo 1 1669396695.981369
1 receivedTextFrom 0 1669396695.983264
0 sentTextTo 1 1669396696.002735
1 receivedTextFrom 0 1669396696.004822
0 sentTextTo 1 1669396696.023562
1 receivedTextFrom 0 1669396696.025367
4 sentTextTo 3 1669396696.046088
3 receivedTextFrom 4 1669396696.048129
4 sentTextTo 3 1669396696.067274
3 receivedTextFrom 4 1669396696.069205
4 sentTextTo 3 1669396696.088342
3 receivedTextFrom 4 1669396696.09025
4 sentTextTo 4 1669396696.110776
4 receivedTextFrom 4 1669396696.112739
4 sentTextTo 4 1669396696.132928
4 receivedTextFrom 4 1669396696.134658
4 sentTextTo 4 1669396696.155548
4 receivedTextFrom 4 1669396696.157232
0 sentTextTo 2 1669396696.179606
2 receivedTextFrom 0 1669396696.181686
0 sentTextTo 2 1669396696.20074
2 receivedTextFrom 0 1669396696.202715
0 sentTextTo 2 1669396696.221701
2 receivedTextFrom 0 1669396696.223647
2 sentTextTo 4 1669396696.244193
4 receivedTextFrom 2 1669396696.246345
2 sentTextTo 4 1669396696.265043
4 receivedTextFrom 2 1669396696.266851
2 sentTextTo 4 1669396696.28411
4 receivedTextFrom 2 1669396696.286173
2 sentTextTo 3 1669396696.306549
3 receivedTextFrom 2 1669396696.308661
2 sentTextTo 3 1669396696.326878
3 receivedTextFrom 2 1669396696.328902
2 sentTextTo 3 1669396696.347602
3 receivedTextFrom 2 1669396696.349343
2 sentTextTo 4 1669396696.3685
4 receivedTextFrom 2 1669396696.370445
2 sentTextTo 4 1669396696.389566
4 receivedTextFrom 2 1669396696.391733
2 sentTextTo 4 1669396696.410388
4 receivedTextFrom 2 1669396696.412217
0 sentTextTo 0 1669396696.432385
0 receivedTextFrom 0 1669396696.43408
0 sentTextTo 0 1669396696.455167
0 receivedTextFrom 0 1669396696.456833
0 sentTextTo 0 1669396696.477893
0 receivedTextFrom 0 1669396696.47975
3 sentTextTo 4 1669396696.499801
4 receivedTextFrom 3 1669396696.501925
3 sentTextTo 4 1669396696.518987
4 receivedTextFrom 3 1669396696.520888
3 sentTextTo 4 1669396696.539205
4 receivedTextFrom 3 1669396696.541059
1 sentTextTo 2 1669396696.561895
2 receivedTextFrom 1 1669396696.564077
1 sentTextTo 2 1669396696.58281
2 receivedTextFrom 1 1669396696.584651
1 sentTextTo 2 1669396696.603876
2 receivedTextFrom 1 1669396696.605713
2 sentTextTo 3 1669396696.624363
3 receivedTextFrom 2 1669396696.626583
2 sentTextTo 3 1669396696.645351
3 receivedTextFrom 2 1669396696.647195
2 sentTextTo 3 1669396696.666359
3 receivedTextFrom 2 1669396696.668191
2 sentTextTo 3 1669396696.688499
3 receivedTextFrom 2 1669396696.690602
2 sentTextTo 3 1669396696.707446
3 receivedTextFrom 2 1669396696.709213
2 sentTextTo 3 1669396696.7283
3 receivedTextFrom 2 1669396696.730174
4 sentTextTo 3 1669396696.750641
3 receivedTextFrom 4 1669396696.752638
4 sentTextTo 3 1669396696.771146
3 receivedTextFrom 4 1669396696.773036
4 sentTextTo 3 1669396696.792092
3 receivedTextFrom 4 1669396696.793847
4 sentTextTo 1 1669396696.814598
1 receivedTextFrom 4 1669396696.816494
4 sentTextTo 1 1669396696.835538
1 receivedTextFrom 4 1669396696.837337
4 sentTextTo 1 1669396696.856556
1 receivedTextFrom 4 1669396696.859107
2 sentTextTo 2 1669396696.878715
2 receivedTextFrom 2 1669396696.880612
2 sentTextTo 2 1669396696.901304
2 receivedTextFrom 2 1669396696.904011
2 sentTextTo 2 1669396696.924849
2 receivedTextFrom 2 1669396696.926548
4 sentTextTo 0 1669396696.948558
0 receivedTextFrom 4 1669396696.950626
4 sentTextTo 0 1669396696.969456
0 receivedTextFrom 4 1669396696.971722
4 sentTextTo 0 1669396696.990007
0 receivedTextFrom 4 1669396696.991929
3 sentTextTo 2 1669396697.012592
2 receivedTextFrom 3 1669396697.014677
3 sentTextTo 2 1669396697.033181
2 receivedTextFrom 3 1669396697.035611
3 sentTextTo 2 1669396697.05292
2 receivedTextFrom 3 1669396697.054725
3 sentTextTo 2 1669396697.075143
2 receivedTextFrom 3 1669396697.077155
3 sentTextTo 2 1669396697.094131
2 receivedTextFrom 3 1669396697.097761
3 sentTextTo 2 1669396697.115009
2 receivedTextFrom 3 1669396697.116815
0 sentTextTo 3 1669396697.137436
3 receivedTextFrom 0 1669396697.139451
0 sentTextTo 3 1669396697.157485
3 receivedTextFrom 0 1669396697.159318
0 sentTextTo 3 1669396697.178443
3 receivedTextFrom 0 1669396697.180163
1 sentTextTo 3 1669396697.200881
3 receivedTextFrom 1 1669396697.203982
1 sentTextTo 3 1669396697.220702
3 receivedTextFrom 1 1669396697.223137
1 sentTextTo 3 1669396697.240699
3 receivedTextFrom 1 1669396697.242555
0 sentTextTo 2 1669396697.263152
2 receivedTextFrom 0 1669396697.265236
0 sentTextTo 2 1669396697.284116
2 receivedTextFrom 0 1669396697.287301
0 sentTextTo 2 1669396697.305564
2 receivedTextFrom 0 1669396697.309005
1 sentTextTo 1 1669396697.327875
1 receivedTextFrom 1 1669396697.329708
1 sentTextTo 1 1669396697.349796
1 receivedTextFrom 1 1669396697.352144
1 sentTextTo 1 1669396697.371217
1 receivedTextFrom 1 1669396697.373025
3 sentTextTo 1 1669396697.395563
1 receivedTextFrom 3 1669396697.397581
3 sentTextTo 1 1669396697.416278
1 receivedTextFrom 3 1669396697.418148
3 sentTextTo 1 1669396697.437199
1 receivedTextFrom 3 1669396697.439003
1 sentTextTo 0 1669396697.459561
0 receivedTextFrom 1 1669396697.461746
1 sentTextTo 0 1669396697.480548
0 receivedTextFrom 1 1669396697.482457
1 sentTextTo 0 1669396697.50122
0 receivedTextFrom 1 1669396697.503412
2 sentTextTo 1 1669396697.523768
1 receivedTextFrom 2 1669396697.525639
2 sentTextTo 1 1669396697.544766
1 receivedTextFrom 2 1669396697.54686
2 sentTextTo 1 1669396697.565755
1 receivedTextFrom 2 1669396697.567537
4 sentTextTo 4 1669396697.588448
4 receivedTextFrom 4 1669396697.590395
4 sentTextTo 4 1669396697.611066
4 receivedTextFrom 4 1669396697.612756
4 sentTextTo 4 1669396697.632994
4 receivedTextFrom 4 1669396697.634721
3 sentTextTo 4 1669396697.656897
4 receivedTextFrom 3 1669396697.659326
3 sentTextTo 4 1669396697.678148
4 receivedTextFrom 3 1669396697.680283
3 sentTextTo 4 1669396697.699355
4 receivedTextFrom 3 1669396697.701231
1 sentTextTo 1 1669396697.721839
1 receivedTextFrom 1 1669396697.72358
1 sentTextTo 1 1669396697.744344
1 receivedTextFrom 1 1669396697.746033
1 sentTextTo 1 1669396697.766718
1 receivedTextFrom 1 1669396697.769147
4 sentTextTo 4 1669396697.791046
4 receivedTextFrom 4 1669396697.792749
4 sentTextTo 4 1669396697.813617
4 receivedTextFrom 4 1669396697.815417
4 sentTextTo 4 1669396697.835367
4 receivedTextFrom 4 1669396697.837047
1 sentTextTo 3 1669396697.859221
3 receivedTextFrom 1 1669396697.86135
1 sentTextTo 3 1669396697.879161
3 receivedTextFrom 1 1669396697.880981
1 sentTextTo 3 1669396697.899592
3 receivedTextFrom 1 1669396697.901464
